latency
60529
55173
66524
61060
56479
56591
57053
57517
56879
61940
60797
57217
60146
64629
57266
57919
58628
57089
63762
61578
59822
66160
56007
55203
60266
56470
53685
60957
70427
55725
57136
59907
55602
60356
56659
63766
63915
57562
59484
61064
56001
53260
52447
58124
56531
56707
54778
59858
57581
57158
59687
53714
62638
60806
54293
63386
54681
62180
59564
57801
59948
56443
56499
58825
56357
59881
55834
54597
58307
58586
73039
58261
62229
78229
63948
54438
59004
53796
52749
58818
58312
71571
55516
55600
54328
53123
60340
61202
58504
59061
60190
62839
55459
56167
55452
59478
54458
62741
61857
58949
59534
56003
54108
62016
61815
55842
54349
60923
62295
55584
52902
59033
59308
56644
57814
56954
56992
58036
56921
61973
64886
62987
59704
62130
57675
57096
56817
55097
64883
58353
60310
55331
55355
55074
71253
57945
59315
61790
58717
56841
53930
60101
56365
56491
53879
64400
55416
63375
54191
55607
57690
59213
61094
57415
65139
56853
58667
57582
70840
65697
60419
56087
64136
54749
60096
61826
55872
63869
66776
57109
59839
63504
58367
55024
54449
51198
63329
54605
55889
52697
59441
65184
62245
59346
62077
56367
59122
60324
65439
59858
57092
58837
56388
56982
55792
54671
59032
56188
57103
56864
57073
57570
54356
60988
55505
70804
57032
59547
58662
59143
55104
54077
57894
68145
62581
56022
56388
61317
58456
57065
53923
57158
70432
61248
60633
60924
61443
61165
60779
60782
55205
59557
53824
56743
58009
54856
62552
56798
60617
73354
66222
63776
62857
61987
60463
54346
62183
55920
54491
62587
56948
60340
59036
55053
59019
68366
61479
54419
55154
55018
59116
65510
55158
61221
56442
60032
67659
55344
54328
52377
61208
56102
63832
61388
61149
61317
60748
55408
64120
55530
59699
55270
57495
54582
58498
57835
56682
56156
55172
70162
56653
60139
63231
58323
54388
51935
57429
54005
62151
56488
57232
61139
61554
53705
55579
59210
64598
59721
57027
54227
57801
56176
56202
56430
58930
58083
57897
59862
64969
62272
62348
62400
58649
67689
62652
68294
64487
61819
57619
59677
61244
61236
57886
56175
55274
60386
56706
68951
60975
63081
61099
54126
60328
56285
69754
58121
54697
62664
62410
63915
56192
61330
55209
61149
56319
54906
67910
61147
56091
55489
54240
61901
57268
62531
55306
63264
56430
59560
56431
59250
72020
62495
61692
60341
60190
55701
59831
61605
55604
53797
59200
55441
64887
54088
53952
55941
59562
60896
57027
64236
65339
60246
60037
59120
58763
53590
68034
61799
57386
57337
56719
57561
56801
55898
55307
58484
64307
62073
63768
67887
60855
65541
59109
58628
59807
56512
57055
56312
62897
58087
56700
56192
69209
66877
63244
64117
65991
64864
53734
61877
61728
60843
59898
56989
56949
55249
62804
55622
60728
62271
54868
58757
59198
55064
60332
57229
55087
61886
70019
61000
56020
56962
55244
60568
53809
55377
57383
62622
63925
54091
59443
59630
60763
55373
54905
60517
56391
56882
56941
57216
57853
56875
54272
60925
58772
64607
56029
61354
59358
60864
59573
62252
55567
54656
62394
59420
57324
60542
58791
58636
63723
60850
59927
67279
62060
59474
64505
59264
60107
54893
60348
58350
58287
54711
52882
53328
52769
63647
66164
55286
56317
53097
57878
57156
53360
58424
62870
54606
54664
64110
56318
61630
59625
55023
59705
60713
53547
60313
61158
55586
53608
58350
56646
61702
57367
56926
56337
57120
59143
60285
56875
60078
62647
58970
58440
54427
53792
58361
56058
55330
58472
54706
60974
60050
60369
59155
54659
53440
60648
67690
58575
62359
62379
62184
62525
56149
61065
56705
61500
60614
56220
61317
60000
55118
62592
61023
61946
60692
59331
69996
65423
63589
54469
61911
56267
59328
61466
62151
63200
53919
60914
60274
62319
58821
58983
58794
59412
54346
54471
62794
60812
55894
55001
66322
55603
59423
64736
67058
60309
61946
65186
64886
63058
56456
56071
55013
60318
54504
58447
55197
62734
55156
61048
56720
63510
64815
62958
57734
60425
57585
56440
56183
56553
59445
56669
56259
55257
58675
