latency
0.031178
0.031429
0.029836
0.034024
0.01636
0.032701
0.0318
0.032531
0.032621
0.033283
0.016922
0.032992
0.03197
0.030166
0.031439
0.212369
0.210756
0.031469
0.176361
0.030878
0.033343
0.01626
0.031569
0.032641
0.033102
0.032521
0.031068
0.015699
0.030427
0.031459
0.030287
0.032942
0.17533
0.015749
0.063419
0.03198
0.030948
0.030166
0.180339
0.031008
0.0159
0.031589
0.163588
0.018835
0.031089
0.250321
0.016631
0.038392
0.21791
0.030637
0.03191
0.03203
0.032011
0.016771
0.27652
0.03703
0.030668
0.03145
0.2077
0.016221
0.224562
0.031219
0.031199
0.031399
0.019066
0.032742
0.01617
0.195507
0.030678
0.030939
0.018465
0.032722
0.016391
0.206499
0.035347
0.031309
0.03217
0.02111
0.032371
0.032711
0.032201
0.033052
0.300956
0.038352
0.033362
0.03192
0.085411
0.016782
0.030347
0.03201
0.016321
0.032421
0.037421
0.016601
0.03185
0.031369
0.030768
0.033032
0.031158
0.182233
0.01575
0.282331
0.033032
0.032592
0.033203
0.03147
0.0163
0.223099
0.030758
0.030788
0.031089
0.030657
0.328358
0.015779
0.031669
0.035496
0.193985
0.032972
0.033132
0.31363
0.033152
0.03189
0.032
0.032641
0.032131
0.177183
0.107342
0.03208
0.032912
0.170851
0.01614
0.032622
0.245973
0.033053
0.169369
0.191571
0.031971
0.032561
0.251032
0.03168
0.032892
0.275598
0.033173
0.01586
0.030648
0.032361
0.032882
0.031961
0.032671
0.014468
0.031259
0.030828
0.031209
0.031188
0.03179
0.019186
0.116559
0.03194
0.03171
0.033032
0.019397
0.032691
0.031329
0.031659
0.18081
0.03218
0.017543
0.032632
0.031289
0.033573
0.036378
0.030948
0.01577
0.019617
0.031359
0.032802
0.194416
0.03183
0.032391
0.016131
0.032041
0.032661
0.170201
0.03205
0.035707
0.019987
0.339369
0.030807
0.030678
0.01636
0.016161
0.032782
0.032251
0.178095
0.030266
0.042059
0.016371
0.03193
0.032472
0.172846
0.03744
0.033142
0.016451
0.018715
0.034384
0.037922
0.036218
0.032902
0.187323
0.020619
0.033012
0.159911
0.187954
0.032532
0.033794
0.020318
0.341131
0.033793
0.259298
0.034054
0.033163
0.083717
0.019747
0.031159
0.031259
0.27592
0.021882
0.033413
0.035477
0.033253
0.031439
0.033282
0.01566
0.029836
0.205386
0.191229
0.032791
0.032331
0.265049
0.016481
0.032231
0.203533
0.032711
0.019416
0.28186
0.031139
0.030989
0.030027
0.030868
0.014247
0.034916
0.168126
0.205136
0.032812
0.03158
0.01591
0.018205
0.031559
0.15931
0.032692
0.032051
0.197191
0.015739
0.03188
0.036118
0.035286
0.033273
0.220064
0.015759
0.016211
0.031419
0.209585
0.030057
0.029465
0.032661
0.018084
0.03183
0.032572
0.033513
0.032812
0.315524
0.01632
0.188945
0.176682
0.031038
0.035387
0.018365
0.030898
0.036008
0.031228
0.277261
0.030357
0.03152
0.048812
0.016912
0.018445
0.030938
0.24456
0.031509
0.0317
0.239129
0.014668
0.029827
0.032952
0.208933
0.031589
0.032581
0.014687
0.190408
0.030918
0.029897
0.031188
0.019527
0.032642
0.033072
0.030597
0.185679
0.189105
0.015961
0.030016
0.031189
0.19685
0.033914
0.032671
0.015669
0.182092
0.032331
0.032672
0.032862
0.032842
0.252715
0.016411
0.031379
0.030948
0.189536
0.223791
0.030758
0.016992
0.03207
0.032892
0.030958
0.033002
0.031419
0.032482
0.024616
0.015328
0.01587
0.179738
0.033423
0.031911
0.045916
0.193964
0.033032
0.032451
0.030919
0.032612
0.177524
0.017392
0.040315
0.040095
0.185699
0.021891
0.038863
0.04227
0.021701
0.038442
0.022632
0.028213
0.028334
0.040797
0.018465
0.02142
0.019707
0.041438
0.030076
0.018465
0.016751
0.02158
0.020849
0.015589
0.016461
0.018185
0.02121
0.016662
0.02095
0.016772
0.043722
0.01618
0.038743
0.016812
0.020299
0.025147
0.022974
0.015719
0.0266
0.025347
0.018354
0.017573
0.019497
0.041068
0.016952
0.02122
0.022633
0.016371
0.025118
0.039013
0.017824
0.022392
0.023214
0.040907
0.018003
0.038382
0.02091
0.039585
0.038423
0.242306
0.039564
0.038462
0.040316
0.161183
0.039574
0.193183
0.024917
0.038773
0.053791
0.193865
0.041057
0.039604
0.020429
0.039955
0.192973
0.0373
0.231445
0.037491
0.193223
0.0215
0.249509
0.03728
0.185789
0.224081
0.03716
0.023584
0.220134
0.202601
0.038172
0.272793
0.038773
0.243939
0.040696
0.040938
0.043352
0.020469
0.027923
0.036439
0.039955
0.038122
0.040406
0.042109
0.020298
0.036128
0.188675
0.240803
0.040446
0.039854
0.019256
0.353765
0.040145
0.039204
0.039835
0.027321
0.038592
0.039554
0.040897
0.045045
0.039865
0.020619
0.037521
0.03731
0.18579
0.044053
0.039184
0.040496
0.02653
0.038602
0.048642
0.040005
0.261743
0.039424
0.027432
0.038884
0.038964
0.175089
0.039935
0.038593
0.026449
0.109406
0.039665
0.038833
0.039114
0.040997
0.038703
0.039304
0.28698
0.021731
0.191891
0.16998
0.038853
0.043301
0.02647
0.038573
0.166172
0.039965
0.036829
0.036719
0.019808
0.038383
0.017433
0.183756
0.039985
0.038553
0.027471
0.025087
0.039314
0.039815
0.039154
0.040426
0.039915
0.020699
0.036208
0.036188
0.187002
0.037751
0.036809
0.029736
0.029245
0.038853
0.041047
0.038081
0.262203
0.246323
0.036899
0.040547
0.038903
0.188915
0.038874
0.03725
0.020328
0.193153
0.039754
0.038722
0.041989
0.040136
0.215816
0.019557
0.202761
0.036408
0.189447
0.020568
0.036709
0.017493
0.038442
0.038633
0.036218
0.020809
0.020228
0.180921
0.039705
0.040937
0.038462
0.191089
0.037541
0.03694
0.045555
0.19152
0.044163
0.037982
0.019196
0.03759
0.29748
0.039274
0.040576
0.040225
0.318849
0.019546
0.036549
0.035978
0.190709
0.039594
0.039505
0.021951
0.040125
0.279636
0.037811
0.039184
0.036358
0.186561
0.021731
0.039735
0.038843
0.183675
0.219172
0.038993
0.020639
0.205527
0.043201
0.0371
0.218822
0.036509
0.185489
0.172014
0.039645
0.039955
0.282381
0.04254
0.037501
0.205937
0.037932
0.036799
0.257966
0.033443
0.041899
0.040236
0.039795
0.189747
0.038873
0.039474
0.178626
0.020889
0.04219
0.301247
0.275869
0.040767
0.039324
0.022473
0.025809
0.293352
0.038342
0.040366
0.038563
0.189155
0.020389
0.258496
0.038212
0.177394
0.042369
0.042901
0.019848
0.039203
0.041138
0.183375
0.038082
0.023244
0.182533
0.036649
0.041809
0.266341
0.296528
0.02147
0.310714
0.043281
0.185108
0.294484
0.042981
0.021791
0.039694
0.180639
0.165993
0.040536
0.039113
0.241665
0.038753
0.039304
0.226988
0.21798
0.037811
0.187243
0.036689
0.038493
0.278424
0.039595
0.021741
0.039665
0.316906
0.038192
0.040997
0.038844
0.02109
0.040726
0.027151
0.110097
0.043793
0.040076
0.039745
0.021129
0.040005
0.182884
0.16476
0.040356
0.038262
0.021931
0.029435
0.039293
0.039956
0.039835
0.039735
0.038783
0.019998
0.039143
0.196841
0.03693
0.038292
0.195448
0.024456
0.180048
0.165141
0.040276
0.040696
0.024907
0.03753
0.036228
0.287792
0.039915
0.039654
0.021761
0.039014
0.039774
0.261933
0.039755
0.039474
0.022041
0.330742
0.040697
0.039013
0.038392
0.026249
0.037811
0.039574
0.040526
0.038342
0.02636
0.044664
0.037321
0.028173
0.023625
0.040667
0.037902
0.021631
0.027281
0.03719
0.037501
0.172906
0.03757
0.05852
0.041658
0.040095
0.030978
0.188545
0.040165
0.03747
0.020037
0.038743
0.1809
0.040577
0.040015
0.038392
0.246894
0.019146
0.03735
0.03725
0.277322
0.039845
0.03738
0.021581
0.166072
0.040917
0.039985
0.040486
0.039234
0.186952
0.038452
0.038923
0.036769
0.040016
0.020949
0.039625
0.039114
0.039434
0.041658
0.040075
0.022392
0.039895
0.179979
0.200417
0.038933
0.040987
0.182133
0.023925
0.039534
0.039574
0.040977
0.041699
0.038613
0.029906
0.288062
0.038292
