100121079
10057246
10069
10079
10079
10079
10085580
10089
10106589
10109
10129
10136105
10139
10163246
10182883
102241780
102300281
102486501
10259
10279
102881617
10300
10304523
103341666
10340
10359
103709530
10430
10435490
10459
10479
10490
10490
10500312
10566246
10570
10620
10658059
10666245
10680
10701
10704798
10730
10730
10730
10801
10820
10841
10851
10861
108781650
10900
10910
10921
10940
10950
10961
10973174
10991358
10997971
11031
11051
11061
110611492
110706391
11101
111277488
11141
112080514
11281
11292
11292
11351
11361
11361256
11372
11382
11401
11422
11422
11441
11452
11461
11551
11592
11602
11602
11602
11612
11622
11642
11644361
11662
11702
11712
11732
11732
11742
11780497
11792
11793832
11802
118963031
11922
11938135
11992
119986
120574060
12083
12093
12123
12133
12135969
12153
12173
12223
12233
12254001
12263
12263348
12272736
12274
12276323
12293
12293
12320897
12353
12383
12390127
12424012
12433
12482712
12497981
12504
12544268
12554
12572231
12573
12594
12624
12714
12734
12744
12744
12755
127796637
12784
12804
12852730
12894
12894
12895
129001631
12904
12930507
12944704
12990841
13025
13031128
13035
13055
13086501
13092072
13107852
13113323
13125055
13134
13145
13175
13205
13219673
13225
13255410
13275
13305
13335
13346
13346
13355
13365
13370718
13372361
13375
13386477
13417867
13425
134394
13450940
13506
13515
13516
13531381
13552831
13557090
13557772
13560367
13576556
13581095
13614038
13616
13619407
136427482
13645638
13663150
13665
13665
13685312
13686
13686123
13687346
13696
13708855
13713815
13716
13726769
13736
13744062
13749453
13756155
137660469
13796
13816
13816249
13841967
13854901
13880840
13887963
13891229
13896
13897
13898875
13907
13916688
13924683
13940263
13940604
13957
13966
13986
13987051
13996
13997
14017038
14034030
14044128
14050972
14055299
14056
14057
14061471
14066
14071050
14075899
14082521
14086
14104472
14124190
14131293
14146051
14147
14155468
14177
14210792
14217
14227
14257
14259435
14263082
14265225
14280003
14327
14327
14337722
14363270
14381084
14387
14397
14447
14467186
14493997
14497
14514045
14527
14531738
14536517
14538982
14581462
14589808
14600108
14615768
14637
146386122
14656594
14658938
14678034
14697
14697
14721687
14778
14778
14788
14806397
14848
14857373
14878874
14888
14893070
14908
14929
14938
14945088
14948
14972460
14982028
15033825
15047882
15048
15058
15068
15069
15070896
15076718
15118
15128
15152090
15209
15218
15218484
15227892
15229676
15239
15244333
15269
15278788
15289127
15329
15338951
15366112
15379
15432699
15443959
15460
15460
15519
15559
15578944
15590
15600
15614292
15614892
15630863
15645580
15650058
15663363
15683061
15695535
15699
15700955
15703841
15704311
15711785
15762521
15764915
15797518
15806254
15832272
15840
15853202
15855396
15862539
15873150
15883770
15920
15920
15930
15950
15950
15957099
15957348
15960
15972687
15990
16020
16020
16030
16080
16120
16141
16191
16281
16291
16301928
16301989
16310
16348577
16351
16361
16381
16390766
16401456
16426273
16441613
16461850
16478181
16501666
16514130
16514499
16521
16552
16566849
16586977
16606924
16611
16620619
16686193
16699198
16702
16708085
16711
16711220
16712
16713596
16723694
16731
16731
16741939
16771
16774049
16775292
16779339
16789829
16792
16812581
16819375
16821870
16822511
16824155
16826939
16832
16842840
16845403
16846416
16852
16871
16878166
16889868
16892
16898825
16899807
16907201
16912761
16923091
16928991
16934943
16935674
169450
16954921
16959720
16966081
16968796
16970399
17012869
17019923
17027548
17036143
17037096
17043
17043017
17050772
17055200
17059638
17067032
17076230
17078504
17080648
17081449
17082281
17090717
17092
17092770
17093022
17093672
17095585
17098532
17100405
17106227
17106937
17114021
17122
17131254
17147203
17148054
17155088
17178623
17179344
17179865
17193330
17195304
17199972
17203690
17211535
17213148
17214520
17218678
17224871
17234408
17239267
17262
17264043
17266378
17272
17280826
17283711
17293259
17299571
17304610
17310301
17322143
17323
17323
17327343
17328837
17343
17351338
17359655
17362
17363
17372679
17373
17383
17389051
17393
17401533
17408696
17415940
17416001
17422022
17423
17430398
17440236
17443
17443
17443793
17445406
17447279
17457228
17462769
17469281
17472296
17475243
17476334
17476705
17479831
17480713
17498217
17503395
17504678
17504748
